id,source,source_id,source_url,name,subcategory,stars,street,house_number,postcode,neighborhood,city,lat,lon,beds,extra_beds,owner,oib,mbo,tourist_board,raw_address,raw_name,source_subcategory,scraped_at
09f74225-e738-5549-9092-53cc85e83d12,croatia_hr,ankora-2,https://accommodation.croatia.hr/hr-hr/apartmani/split/ankora-2/,ANKORA,Apartman,,Ban Mladenova,1,,,Split,43.508687,16.434683,2,,LEONE 2009 d.o.o.,,,Turistička zajednica grada Split,Ban Mladenova 1,ANKORA,Apartman,2026-05-16T11:59:07+00:00
988be489-6a8a-51f9-a59c-6dba1d4ddc62,croatia_hr,ante-betin,https://accommodation.croatia.hr/hr-hr/apartmani/split/ante-betin/,Ante Betin,Objekti u domaćinstvu,,Gaminica,11A,,Žrnovnica,Split,43.52009,16.538514,2,,Ante Betin,,,Turistička zajednica grada Split,Gaminica 11/A,Ante Betin,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
4ff60a53-eda3-58cf-bb0a-4ca97fda9420,croatia_hr,ante-skoro,https://accommodation.croatia.hr/hr-hr/apartmani/split/ante-skoro/,ANTE ŠKORO,Objekti u domaćinstvu,,Prilaz Vladimira Nazora,39,,,Split,43.512787,16.432122,4,,ANTE ŠKORO,,,Turistička zajednica grada Split,Prilaz Vladimira Nazora 39,ANTE ŠKORO,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
60ffb9a9-f520-5ccf-ae24-1d8e5c9982f5,croatia_hr,ante-tomasovic,https://accommodation.croatia.hr/hr-hr/apartmani/split/ante-tomasovic/,Ante Tomasović,Objekti u domaćinstvu,,Borčićeva,1,,,Split,43.509356,16.43416,2,,Ante Tomasović,,,Turistička zajednica grada Split,Borčićeva 1,Ante Tomasović,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
1d021781-db71-570b-8f55-f926b71ae6e9,croatia_hr,ante-ercegovic-2,https://accommodation.croatia.hr/hr-hr/apartmani/split/ante-ercegovic-2/,Ante Ercegović,Objekti u domaćinstvu,,Klarina,18,,,Split,43.503702,16.446274,4,,Ante Ercegović,,,Turistička zajednica grada Split,KLARINA 18,Ante Ercegović,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
559238d5-2a3c-59d6-8a81-552e19ddb20d,croatia_hr,antonio-radan,https://accommodation.croatia.hr/hr-hr/apartmani/split/antonio-radan/,ANTONIO RADAN,Objekti u domaćinstvu,,Tolstojeva,20,,,Split,43.511075,16.444442,4,,ANTONIO RADAN,,,Turistička zajednica grada Split,TOLSTOJEVA 20,ANTONIO RADAN,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
2cca77d2-f6e8-5d42-8e4e-3fa3fdb01691,croatia_hr,ap-1-7,https://accommodation.croatia.hr/hr-hr/apartmani/split/ap-1-7/,Ap. 1,Objekti u domaćinstvu,,Bana Jelačića,187,,Slatine,Split,43.507645,16.31923,4,,Nataša Kljaković-Gašpić,,,Turistička zajednica grada Split,Bana Jelačića 187,Ap. 1,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
395ba963-0ec5-58d0-ac62-cb1d189e850d,croatia_hr,ap-2-3,https://accommodation.croatia.hr/hr-hr/apartmani/split/ap-2-3/,Ap. 2,Objekti u domaćinstvu,,Bana Jelačića,187,,Slatine,Split,43.507645,16.31923,4,,Nataša Kljaković-Gašpić,,,Turistička zajednica grada Split,BANA JELAČIĆA 187,Ap. 2,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
0667b5ae-e2b0-5a97-902c-c97a521c11f6,croatia_hr,apartman-179,https://accommodation.croatia.hr/hr-hr/apartmani/split/apartman-179/,Apartman,Objekti u domaćinstvu,,Klaićeva poljana,1,,,Split,43.510083,16.438519,2,,Marko Marin,,,Turistička zajednica grada Split,Klaićeva poljana 1,Apartman,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
67895200-b57f-524e-912e-55001924d96d,croatia_hr,apartman-199,https://accommodation.croatia.hr/hr-hr/apartmani/split/apartman-199/,Apartman,Objekti u domaćinstvu,,Držićeva,15,,,Split,43.509907,16.444674,2,,Tonći Pavičić Kliškić,,,Turistička zajednica grada Split,Držićeva 15,Apartman,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
c47ffdb7-d15d-5f9f-9e62-d6104af4fa14,croatia_hr,apartman-203,https://accommodation.croatia.hr/hr-hr/apartmani/split/apartman-203/,Apartman,Objekti u domaćinstvu,,Mažuranićevo šetalište,73,,,Split,43.513642,16.452197,2,,Antonio Božić Kudrić,,,Turistička zajednica grada Split,Mažuranićevo šetalište 73,Apartman,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
18cfbe2d-e848-550b-bbd9-35100726ae67,croatia_hr,apartman-282,https://accommodation.croatia.hr/hr-hr/apartmani/split/apartman-282/,Apartman,Objekti u domaćinstvu,,Put Žnjana,14E,,,Split,43.503122,16.482972,5,,Petra Kuzmanić,,,Turistička zajednica grada Split,Put Žnjana 14E,Apartman,Objekti u domaćinstvu,2026-05-16T11:59:07+00:00
5a0f47b0-bdea-571c-b0d3-6f948349206a,eturizam,1447236,,1,Apartman,4,Kneza Višeslava,20,21000,,Split,,,6,,BOŽIKOVIĆ COMPANY j.d.o.o.,30496800748,,Turistička zajednica grada Split,"Split, Kneza Višeslava 20, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
954d4b0e-7e3c-5c6c-a7fb-87cc807230f5,eturizam,1446749,,1,Apartman,2,Put Radoševca,38,21000,,Split,,,4,,"Z-LUX, zajednički obrt za ugostiteljstvo, vl. Vinko Zorić i Tanja Sinovčić Zorić, Split, Put Radoševca 38",,99212803,Turistička zajednica grada Split,"Split, Put Radoševca 38, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
cfa0b74d-2160-5856-93e1-c78535ebbf53,eturizam,1442793,,1,Apartman,4,Begovićeva,12,21000,,Split,,,3,2,ELAMIO d.o.o.,15127273216,,Turistička zajednica grada Split,"Split, Begovićeva 12, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
1ea23398-6a29-53d1-af1c-53fe457a3332,eturizam,1441783,,1,Apartman,3,Trumbićeva obala,16,21000,,Split,,,4,2,"NONO BAN, d.o.o.",15194062082,,Turistička zajednica grada Split,"Split, Trumbićeva obala 16, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
37977670-a366-54e9-be87-fcbab79474bf,eturizam,1426923,,ROYAL VIEW,Apartman,4,Put Žnjana,18D,21000,,Split,,,2,2,GUDELJ CONSULTING d.o.o.,13486089018,,Turistička zajednica grada Split,"Split, Put Žnjana 18D, 21000 SPLIT",ROYAL VIEW,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
8514950a-bea2-50ae-b047-77d8522b1ea4,eturizam,1417787,,7,Apartman,3,Ulica 141. brigade hrvatske vojske,17,21000,,Split,,,2,2,URBAN NOOK d.o.o.,03651027690,,Turistička zajednica grada Split,"Split, Ulica 141. brigade hrvatske vojske 17, 21000 SPLIT",7,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
821848f1-2c12-5514-b3c4-6d3b1b198034,eturizam,1417785,,5,Apartman,3,Ulica 141. brigade hrvatske vojske,17,21000,,Split,,,2,2,URBAN NOOK d.o.o.,03651027690,,Turistička zajednica grada Split,"Split, Ulica 141. brigade hrvatske vojske 17, 21000 SPLIT",5,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
04faea29-e4ea-56de-8370-99f7e03310a3,eturizam,1417784,,4,Apartman,3,Ulica 141. brigade hrvatske vojske,17,21000,,Split,,,2,2,URBAN NOOK d.o.o.,03651027690,,Turistička zajednica grada Split,"Split, Ulica 141. brigade hrvatske vojske 17, 21000 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
e61f161f-6b36-54c6-bb62-ef4f0d2c46ca,eturizam,1417783,,3,Apartman,3,Ulica 141. brigade hrvatske vojske,17,21000,,Split,,,2,2,URBAN NOOK d.o.o.,03651027690,,Turistička zajednica grada Split,"Split, Ulica 141. brigade hrvatske vojske 17, 21000 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
287bf74d-2364-55c0-ac5a-c545081a7110,eturizam,1417776,,2,Apartman,3,Ulica 141. brigade hrvatske vojske,17,21000,,Split,,,2,2,URBAN NOOK d.o.o.,03651027690,,Turistička zajednica grada Split,"Split, Ulica 141. brigade hrvatske vojske 17, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
0daf77ea-acd4-5ecd-8e8d-e1f662491208,eturizam,1376360,,broj 1,Apartman,3,Kninska,1,21000,,Split,,,6,,J.A.G. DOMUS d.o.o.,22839042784,,Turistička zajednica grada Split,"Split, Kninska 1, 21000 SPLIT",broj 1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
46d24ea2-7882-507f-be10-34f16881ee78,eturizam,1374160,,2,Apartman,4,Mandalinski put,17,21000,,Split,,,2,,ESEDRA d.o.o,26974044022,,Turistička zajednica grada Split,"Mandalinski put 17, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
04782f61-36ef-5832-8014-389a3b2a7686,eturizam,1373913,,1,Apartman,5,Ulica 141. brigade hrvatske vojske,19,21000,,Split,,,2,2,SMART 2 GO d.o.o.,42131010642,,Turistička zajednica grada Split,"Ulica 141. brigade hrvatske vojske 19, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
378b9cec-984f-5970-942a-aa4f2b61205c,eturizam,1371533,,PP2,Apartman,4,Stonska,7,21000,,Split,,,2,2,Bikić i Romić d.o.o.,99222147685,,Turistička zajednica grada Split,"Stonska 7, 21000 SPLIT",PP2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
d0d081c8-25f1-5e64-a85b-fa5a57bb2120,eturizam,1371481,,PP1,Apartman,2,Stonska,7,21000,,Split,,,2,1,Bikić i Romić d.o.o.,99222147685,,Turistička zajednica grada Split,"Stonska 7, 21000 SPLIT",PP1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c30384fb-87e6-5492-ac6d-c645d58b80f7,eturizam,1366055,,1,Apartman,3,Velebitska,114,21000,,Split,,,6,2,"ZVIJEZDA MORA, obrt za turizam, vl. Renata Prižmić, Split, Velebitska 114",,98983865,Turistička zajednica grada Split,"Velebitska 114, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
52ce9311-39ab-5064-9987-caf330c12241,eturizam,1364093,,APARTMAN S & A,Apartman,3,Dosud,4,21000,,Split,,,4,,"SAFE TRAVELS, obrt za prijevoz i usluge, vl. Branimir Jukić, Split, Dosud 4",,98895940,Turistička zajednica grada Split,"Dosud 4 APARTMAN S & A, 21000 SPLIT",APARTMAN S & A,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
821c211c-6f83-5edd-9349-cc9e300cf0ee,eturizam,1363808,,MAKALA ACCOMODATION – broj 2,Apartman,3,Blaža Trogiranina,1A,21000,,Split,,,2,2,"MAKALA, obrt za ugostiteljstvo, vl. Maja Brkić, Split, Blaža Trogiranina 1A",,99038528,Turistička zajednica grada Split,"Blaža Trogiranina 1A MAKALA ACCOMODATION, 21000 SPLIT",broj 2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
8563b54d-c088-51a5-a3de-21d4d991ccd5,eturizam,1359456,,1.,Apartman,3,Hercegovačka,104,21000,,Split,,,4,,SOLIUM d.o.o.,83679431510,,Turistička zajednica grada Split,"Hercegovačka 104 c, 21000 SPLIT",1.,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
7dd6bcd9-840e-5750-af5c-b80e72cbf11a,eturizam,1358881,,SEA CAVE BEST 4STAY 2,Apartman,3,Put Radoševca,52,21000,,Split,,,2,,BEST HOSPITALITY d.o.o.,54036508307,,Turistička zajednica grada Split,"Put Radoševca 52, 21000 SPLIT",SEA CAVE BEST 4STAY 2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
4342123a-6b91-5a66-aef0-05a2bd0d5247,eturizam,1355022,,12,Apartman,3,Put Radoševca,44,21000,,Split,,,3,,PERGAM d.o.o.,96543890216,,Turistička zajednica grada Split,"Put Radoševca 44, 21000 SPLIT",12,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
71724912-3f36-5e93-9b2b-9ebeac93c21c,eturizam,1355021,,11,Apartman,3,Put Radoševca,44,21000,,Split,,,2,,PERGAM d.o.o.,96543890216,,Turistička zajednica grada Split,"Put Radoševca 44, 21000 SPLIT",11,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a74c4c1a-e6a9-541a-a898-f69cf709376e,eturizam,1355020,,10,Apartman,3,Put Radoševca,44,21000,,Split,,,4,,PERGAM d.o.o.,96543890216,,Turistička zajednica grada Split,"Put Radoševca 44, 21000 SPLIT",10,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
1879d14f-66fd-5287-a347-82f6d7a1b42f,eturizam,1355019,,9,Apartman,3,Put Radoševca,44,21000,,Split,,,4,,PERGAM d.o.o.,96543890216,,Turistička zajednica grada Split,"Put Radoševca 44, 21000 SPLIT",9,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ac7069ae-d691-5ddb-bb78-6905f12c13de,eturizam,1355018,,8,Apartman,3,Put Radoševca,44,21000,,Split,,,4,,PERGAM d.o.o.,96543890216,,Turistička zajednica grada Split,"Put Radoševca 44, 21000 SPLIT",8,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
06d59d77-30cc-541b-9677-d052e82fef59,eturizam,1355017,,7,Apartman,3,Put Radoševca,44,21000,,Split,,,4,,PERGAM d.o.o.,96543890216,,Turistička zajednica grada Split,"Put Radoševca 44, 21000 SPLIT",7,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
6661895f-1c69-5b5d-a66e-a017546d18e4,eturizam,1355012,,6,Apartman,3,Put Radoševca,44,21000,,Split,,,4,,PERGAM d.o.o.,96543890216,,Turistička zajednica grada Split,"Put Radoševca 44, 21000 SPLIT",6,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a075fd38-3049-5acb-8568-23152005fe65,eturizam,1354518,,1,Apartman,3,Put Žnjana,12B,21000,,Split,,,2,2,"ALFA-ING, d.o.o.",56396926022,,Turistička zajednica grada Split,"Put Žnjana 12B, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
f3f56b27-c7eb-57ca-84e8-381410247dd9,eturizam,1352931,,1,Apartman,4,Put Žnjana,22,21000,,Split,,,2,,GOLDEN PLACES d.o.o.,50676693638,,Turistička zajednica grada Split,"Put Žnjana 22, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
240d3810-8545-5972-8c2a-ac096f675adf,eturizam,1338371,,HOUSE OLENTA – broj 2,Apartman,4,Radmilovića,4,21000,,Split,,,2,2,ACAVUS d.o.o.,37720185948,,Turistička zajednica grada Split,"Radmilovića 4 HOUSE OLENTA, 21000 SPLIT",broj 2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
5a2db5dc-c41a-5c2b-9db0-0fe6f959a176,eturizam,1338361,,HOUSE OLENTA – broj 3,Apartman,4,Radmilovića,4,21000,,Split,,,3,2,ACAVUS d.o.o.,37720185948,,Turistička zajednica grada Split,"Radmilovića 4 HOUSE OLENTA, 21000 SPLIT",broj 3,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
7dda654d-7fa6-547e-b644-fb9e12afb9d0,eturizam,1338098,,1,Apartman,4,Stobrečka,24,21000,,Split,,,4,2,MONEO GROUP LIMITED d.o.o.,11605234763,,Turistička zajednica grada Split,"Stobrečka 24, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
6f23aa3f-6e36-561f-ae10-e3cdaf272042,eturizam,1336161,,RIVA PENTHOUSE,Apartman,4,Obala hrv. preporoda,10,21000,,Split,,,6,,ACCOLADE PROPERTY d.o.o.,91000092478,,Turistička zajednica grada Split,"Obala hrv. preporoda 10, 21000 SPLIT",RIVA PENTHOUSE,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
85f9d8c8-284a-5bd6-bc86-8cfc6c879587,eturizam,1331923,,4,Apartman,3,Penića,8,21000,,Split,,,2,,AWESOME STONE HOUSE d.o.o.,71559790521,,Turistička zajednica grada Split,"Penića 8, 21000 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
16685c82-1cb4-5738-8093-afba6b60c2a5,eturizam,1330425,,13. KAT – MOODY DESIGNER APARTMAN,Apartman,3,D. Šimunovića,13,21000,,Split,,,2,1,"MOODY DESIGNER, obrt za usluge i ugostiteljstvo, vl. Andrea Gašpar, Split, Dinka Šimunovića 13",,98225316,Turistička zajednica grada Split,"D. Šimunovića 13 13. KAT, 21000 SPLIT",MOODY DESIGNER APARTMAN,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
702f45c9-acb5-52dd-bafe-3c4340ea9546,eturizam,1327373,,ACORN APARTMENT,Apartman,4,Table,1,21000,,Split,,,2,2,CRO-BIT d.o.o.,88584481760,,Turistička zajednica grada Split,"Table 1, 21000 SPLIT",ACORN APARTMENT,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
647ebaca-dc7d-56bd-a689-a50ec162a55c,eturizam,1325388,,1,Apartman,3,Hercegovačka,104C,21000,,Split,,,4,,SOLIUM d.o.o.,83679431510,,Turistička zajednica grada Split,"Hercegovačka 104c, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
4fcb27fa-a4d0-5368-a5d7-0b576e86036c,eturizam,1323569,,1,Apartman,4,Kralja Zvonimira,91,21000,,Split,,,4,,"D INNOVATE, obrt za ugostiteljstvo, vl. Dea Lako, Split, Kralja Zvonimira 91",,98871501,Turistička zajednica grada Split,"Kralja Zvonimira 91, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
f3b168e5-e329-572e-8473-5a956e3fdd8a,eturizam,1312340,,201,Apartman,5,Petrinjska,4,21000,,Split,,,4,,SAMSTAG d.o.o.,09693879092,,Turistička zajednica grada Split,"Petrinjska 4, 21000 SPLIT",201,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
8f27b12c-4342-5312-b29e-1d2edb465c36,eturizam,1312272,,PIPI 4,Apartman,4,Trumbićeva obala 5 PIPI 4 I PIPI,5,21000,,Split,,,2,,APARTMENTS GRAŠO d.o.o.,71255911863,,Turistička zajednica grada Split,"Trumbićeva obala 5 PIPI 4 I PIPI 5, 21000 SPLIT",PIPI 4,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ee10a8b1-08b2-50e7-b9c1-046c2c50fc4d,eturizam,1312111,,VIZZIOS 1,Apartman,3,Kralja Zvonimira 35 VIZZIO S,1,21000,,Split,,,2,,VIZZIO´S j.d.o.o.,36186862364,,Turistička zajednica grada Split,"Kralja Zvonimira 35 VIZZIO S 1, 21000 SPLIT",VIZZIOS 1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ebc04d2e-e42a-5878-a6db-c4154303bc36,eturizam,1312108,,CASA CANUCK – 2,Apartman,4,Vijugasta,71,21000,,Split,,,2,1,SRETNI DANI j.d.o.o.,15308488621,,Turistička zajednica grada Split,"Vijugasta 71 CASA CANUCK, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
062db8f7-dc77-5288-9642-38d364f99e77,eturizam,1312107,,CASA CANUCK – 1,Apartman,4,Vijugasta,71,21000,,Split,,,2,1,SRETNI DANI j.d.o.o.,15308488621,,Turistička zajednica grada Split,"Vijugasta 71 CASA CANUCK, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
af73371a-ab71-576d-84d2-08a33af8f1b3,eturizam,1312101,,BCADRIA BRILLIANT – 1,Apartman,4,Gundulićeva,30,21000,,Split,,,2,,CRO-BIT d.o.o.,88584481760,,Turistička zajednica grada Split,"Gundulićeva 30 BCADRIA BRILLIANT, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a34f1185-63bd-55e5-96a8-0492988447cd,eturizam,1312076,,APARTMANI ĆALETA – 2,Apartman,3,Kneza Višeslava,12,21000,,Split,,,2,,M.B.C.A. SOLUTIONES d.o.o.,34945743817,,Turistička zajednica grada Split,"Kneza Višeslava 12 APARTMANI ĆALETA, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c1f53b90-29df-5b05-abe8-9af9835ddd56,eturizam,1312075,,APARTMANI ĆALETA – 1,Apartman,3,Kneza Višeslava,12,21000,,Split,,,2,,M.B.C.A. SOLUTIONES d.o.o.,34945743817,,Turistička zajednica grada Split,"Kneza Višeslava 12 APARTMANI ĆALETA, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
211d51a5-29f2-5209-b594-9d2911b4bd17,eturizam,1312057,,PERIMAR SPLIT CENTER – A2,Apartman,3,Držićeva,8,21000,,Split,,,2,2,ROTERM d.o.o.,79948849024,,Turistička zajednica grada Split,"Držićeva 8 PERIMAR SPLIT CENTER, 21000 SPLIT",A2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
0666b7d7-765f-5dbb-af4c-6f2cc11e8aed,eturizam,1312056,,PERIMAR SPLIT CENTER – A1,Apartman,3,Držićeva,8,21000,,Split,,,2,2,ROTERM d.o.o.,79948849024,,Turistička zajednica grada Split,"Držićeva 8 PERIMAR SPLIT CENTER, 21000 SPLIT",A1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
253c47c2-31c1-54e6-b1fd-eb5fc24f7c1e,eturizam,1311768,,ADRIATIC LUXURY,Apartman,4,Mihanovićeva,50,21000,,Split,,,4,2,AMOS KOLEKT d.o.o.,91757538220,,Turistička zajednica grada Split,"Mihanovićeva 50 B ADRIATIC LUXURY, 21000 SPLIT",ADRIATIC LUXURY,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
38ebc1c1-5b5d-5828-945a-6665d8dc86ac,eturizam,1311712,,1,Apartman,4,Morpurgova poljana 1 KASTEL,1700,21000,,Split,,,2,,"Obrt za prijevoz, turizam i usluge KASTEL-1700, vl. Miro Ćaleta, Split, Mihovilova širina 5",,91958474,Turistička zajednica grada Split,"Morpurgova poljana 1 KASTEL 1700, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
d1a2b528-007b-5970-800b-a474d3853f0a,eturizam,1311695,,EOL APARTMANI – 9,Apartman,5,Put Žnjana,4A,21000,,Split,,,4,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",9,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
4c127166-e4f2-51fc-8c09-132795b3b2df,eturizam,1311694,,EOL APARTMANI – 8,Apartman,5,Put Žnjana,4A,21000,,Split,,,4,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",8,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
95099058-bf99-5d28-b7c5-aaee455398f9,eturizam,1311693,,EOL APARTMANI – 7,Apartman,5,Put Žnjana,4A,21000,,Split,,,2,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",7,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
04826b48-23b7-5009-a8cc-6bbfdee72ca7,eturizam,1311692,,EOL APARTMANI – 6,Apartman,5,Put Žnjana,4A,21000,,Split,,,4,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",6,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
2798b8ae-809d-5514-bb56-ad5b2ab2d0d0,eturizam,1311691,,EOL APARTMANI – 5,Apartman,5,Put Žnjana,4A,21000,,Split,,,4,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",5,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
44dd06c0-3fab-5563-9c23-eb9974d70fd2,eturizam,1311690,,EOL APARTMANI – 4,Apartman,5,Put Žnjana,4A,21000,,Split,,,2,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
22c016d2-0055-58e6-820d-3e20da6ddfed,eturizam,1311689,,EOL APARTMANI – 3,Apartman,5,Put Žnjana,4A,21000,,Split,,,4,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
cddc22b4-34a9-53c0-87cb-fda4a7096839,eturizam,1311688,,EOL APARTMANI – 2,Apartman,5,Put Žnjana,4A,21000,,Split,,,4,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a46b1cbd-fdcd-5e95-91b8-2e9f4d31b63d,eturizam,1311687,,EOL APARTMANI – 1,Apartman,5,Put Žnjana,4A,21000,,Split,,,2,,PELJEŠAC NEKRETNINE d.o.o.,67415693977,,Turistička zajednica grada Split,"Put Žnjana 4A EOL APARTMANI, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
